1637620902221-0,PT_HE,-7,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-37,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620902247-0,PT_HE,-8,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-37,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620902260-0,PT_HE,-7,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-37,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620902277-0,PT_HE,-7,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-38,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620902602-0,PT_HE,-8,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-37,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620902986-0,PT_HE,-12,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-37,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620903373-0,PT_HE,-16,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-38,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620903759-0,PT_HE,-16,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-38,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620904147-0,PT_HE,-16,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-37,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620904532-0,PT_HE,-13,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-38,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620904917-0,PT_HE,-7,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-37,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1637620905302-0,PT_HE,-6,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-38,PT_LOX_PV,-5,PT_CHAM,100,TC_FUEL_PV,-134,TC_LOX_PV,569,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
